tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,dpi,resolution,quality,indexed,time
0,1,1,1,0,1,0,100,8294400,0.9,8,4.84
0,0,0,0,0,1,1,100,307200,0.1,2,5.41
0,1,0,0,0,0,1,400,307200,0.1,1,5.19
0,1,1,0,0,0,1,400,307200,0.1,1,5.73
0,1,1,1,0,1,0,50,8294400,0.9,8,4.85
0,0,0,0,0,1,1,400,307200,0.1,1,5.6
0,1,1,0,1,0,0,200,307200,0.1,1,4.42
0,1,1,1,0,0,0,50,2073600,0.1,1,4.38
0,1,0,0,0,0,1,400,307200,0.1,8,5.31
1,1,1,0,0,1,0,400,2073600,0.1,8,4.87
0,1,1,1,0,1,0,50,2073600,0.9,8,4.76
1,1,1,0,0,0,0,200,307200,0.1,1,3.93
0,0,0,0,1,0,0,400,8294400,0.1,2,5.64
0,1,1,1,0,1,0,100,2073600,0.9,8,4.36
1,1,1,0,0,1,0,400,2073600,0.1,4,4.83
0,1,1,1,0,1,0,400,2073600,0.9,8,5.09
0,0,0,0,0,1,1,400,307200,0.1,8,5.9
0,1,1,0,1,1,0,400,2073600,0.1,8,5.44
0,0,0,0,1,0,0,50,8294400,0.1,1,5.34
1,0,0,0,0,0,0,50,8294400,0.1,1,4.12
0,0,0,0,1,0,0,50,2073600,0.1,1,3.91
0,1,1,1,0,1,0,50,307200,0.9,8,4.44
1,0,0,0,0,0,0,50,2073600,0.1,1,3.67
1,1,1,0,0,0,0,400,307200,0.1,1,4.13
0,1,0,0,0,0,1,200,307200,0.1,8,5.55
0,1,1,1,0,1,0,100,307200,0.9,8,4.58
0,0,0,0,1,0,0,100,2073600,0.1,1,4.03
0,1,1,1,0,1,0,200,2073600,0.9,8,4.87
0,1,1,0,1,0,0,400,307200,0.1,1,4.37
0,1,1,0,0,0,1,50,307200,0.1,1,6.14
0,1,1,0,0,0,1,100,307200,0.1,1,6.09
1,0,0,0,0,0,0,100,2073600,0.1,1,3.69
0,1,1,1,0,1,0,200,8294400,0.9,8,5.12
0,1,1,1,0,1,0,400,8294400,0.9,8,5.12
0,1,1,0,1,1,0,400,2073600,0.1,4,5.37
0,1,1,0,0,1,1,50,2073600,0.1,8,6.39
0,0,0,0,0,1,1,200,307200,0.1,8,5.77
0,1,1,0,1,0,0,50,307200,0.1,1,4.34
0,1,0,0,0,0,1,100,307200,0.1,8,5.72
0,0,0,0,0,1,1,100,307200,0.1,8,5.81
1,1,1,0,0,0,0,50,307200,0.1,1,3.76
0,0,1,0,0,0,1,200,307200,0.1,8,6.25
1,1,1,0,0,0,0,100,307200,0.1,1,4.29
0,1,1,1,0,1,0,400,8294400,0.1,8,5.1
0,1,1,0,0,1,1,50,2073600,0.1,4,6.49
0,1,1,0,1,0,0,100,307200,0.1,1,4.54
0,1,1,0,0,1,1,200,2073600,0.1,8,6.63
0,0,1,0,1,1,0,400,307200,0.1,1,4.69
0,0,0,0,1,0,0,100,8294400,0.1,1,5.32
1,0,0,0,0,0,0,100,8294400,0.1,1,4.13
0,1,1,0,0,1,1,200,2073600,0.1,4,6.67
0,0,0,0,0,0,1,100,8294400,0.1,1,5.44
1,0,1,0,0,1,0,400,307200,0.1,1,4.46
0,1,1,1,0,1,0,200,8294400,0.1,8,5.34
0,0,1,0,0,0,1,100,307200,0.1,8,6.12
0,1,1,1,0,1,0,400,2073600,0.1,8,4.59
0,1,0,0,0,0,1,200,307200,0.1,4,5.12
0,1,1,1,0,1,0,200,2073600,0.1,8,4.76
0,1,1,1,0,1,0,50,307200,0.1,8,4.72
0,0,0,0,0,0,1,100,2073600,0.1,1,5.59
1,0,0,0,0,0,0,100,307200,0.1,1,3.21
0,0,1,0,0,0,1,200,307200,0.1,4,6.26
0,0,0,0,0,1,1,200,307200,0.1,4,5.71
0,1,0,0,0,0,1,200,307200,0.1,1,5.56
0,1,1,1,0,1,0,100,307200,0.1,8,4.57
0,1,1,0,0,1,1,400,307200,0.1,8,6.17
0,0,1,0,0,0,1,200,307200,0.1,1,6.12
0,1,1,0,0,1,1,400,307200,0.1,4,6.4
0,0,1,0,0,1,1,400,307200,0.1,1,6.6
0,0,1,0,1,1,0,50,307200,0.1,1,4.57
0,0,0,0,1,0,0,100,307200,0.1,1,3.76
1,1,1,0,0,1,0,50,307200,0.1,8,4.44
1,0,1,0,0,1,0,50,307200,0.1,1,4.57
1,0,0,0,0,0,0,50,307200,0.1,1,3.53
0,0,1,0,0,1,1,50,307200,0.1,1,6.74
1,0,1,0,0,1,0,100,307200,0.1,1,4.31
0,0,0,0,0,1,1,200,307200,0.1,1,5.85
0,1,0,0,0,0,1,100,307200,0.1,4,5.44
0,0,1,0,0,0,1,100,307200,0.1,4,6.28
0,1,1,1,0,1,0,400,307200,0.1,8,4.58
1,1,1,0,0,1,0,50,307200,0.1,4,4.39
0,0,0,0,0,1,1,100,307200,0.1,4,6.0
0,1,0,0,0,0,1,100,307200,0.1,1,5.63
0,1,1,0,1,1,0,50,307200,0.1,8,4.65
0,0,1,0,0,0,1,100,307200,0.1,1,6.22
0,1,1,1,0,1,0,200,307200,0.1,8,4.62
0,1,1,0,1,1,0,50,307200,0.1,4,4.81
0,0,1,0,1,1,0,100,307200,0.1,1,4.69
1,1,1,0,0,1,0,200,307200,0.1,8,4.44
0,0,0,0,0,1,1,100,307200,0.1,1,6.06
0,0,1,0,0,1,1,100,307200,0.1,1,6.64
0,0,1,1,0,0,0,400,307200,0.9,1,4.27
0,0,1,1,0,0,0,400,307200,0.9,4,4.26
0,1,0,0,1,0,0,100,307200,0.1,8,4.02
0,0,1,1,0,0,0,400,307200,0.9,2,4.25
0,1,1,1,0,1,0,400,307200,0.9,8,4.55
0,0,0,1,0,1,0,400,307200,0.9,4,3.79
1,1,1,0,0,1,0,200,307200,0.1,4,4.56
0,1,1,0,1,1,0,200,307200,0.1,8,4.64
0,1,1,0,1,1,0,200,307200,0.1,4,4.71
0,1,0,0,1,0,0,100,307200,0.1,4,3.81
0,0,0,0,1,0,0,50,307200,0.1,1,3.6
0,1,0,1,0,0,0,400,307200,0.9,4,3.52
0,1,1,0,1,1,0,400,8294400,0.1,4,6.76
0,1,1,0,1,1,0,400,8294400,0.1,8,6.37
1,0,0,0,0,0,0,400,307200,0.1,1,3.59
0,0,1,0,1,0,0,100,307200,0.1,8,4.51
0,0,0,0,1,0,0,400,307200,0.1,1,3.68
0,0,0,0,0,0,1,400,307200,0.1,1,5.63
0,1,1,0,1,1,0,400,307200,0.1,1,4.66
0,0,1,0,1,0,0,100,307200,0.1,4,4.39
0,0,0,0,0,0,1,50,307200,0.1,1,5.5
0,0,0,0,0,0,1,100,307200,0.1,1,5.54
1,0,0,0,0,0,0,400,307200,0.1,4,3.38
0,1,1,1,0,1,0,200,307200,0.9,8,5.06
0,0,0,0,1,1,0,100,307200,0.1,8,4.11
0,1,1,1,0,1,0,100,2073600,0.1,8,4.76
0,0,0,0,1,1,0,100,307200,0.1,4,4.04
0,0,0,0,1,1,0,200,307200,0.1,8,4.02
0,0,0,0,1,0,0,400,307200,0.1,4,3.76
0,1,1,1,0,1,0,100,2073600,0.9,4,4.74
1,0,0,0,0,1,0,200,307200,0.1,8,3.88
1,0,0,0,0,0,0,50,307200,0.1,4,3.5
0,0,0,1,0,0,0,200,307200,0.9,8,3.64
0,1,1,1,0,1,0,100,2073600,0.1,4,4.67
0,1,1,1,0,1,0,100,2073600,0.9,1,5.04
0,0,0,0,1,0,0,50,307200,0.1,4,3.55
1,1,1,0,0,1,0,400,307200,0.1,1,4.55
1,0,0,0,0,0,0,100,307200,0.1,4,3.5
0,0,0,1,0,0,0,200,307200,0.1,8,3.64
0,0,0,0,0,1,1,200,2073600,0.1,8,5.81
0,0,0,0,1,1,0,200,2073600,0.1,8,4.59
0,1,1,1,0,1,0,50,2073600,0.9,1,4.59
0,0,0,1,0,1,0,400,307200,0.9,1,3.87
0,1,0,1,0,0,0,400,307200,0.9,1,3.26
0,1,1,0,1,1,0,50,8294400,0.1,1,5.91
0,0,0,1,0,1,0,400,307200,0.9,2,3.94
1,0,0,0,0,1,0,200,2073600,0.1,8,4.17
0,0,0,1,0,0,0,200,2073600,0.9,8,3.75
0,0,0,0,1,0,0,100,307200,0.1,4,3.49
1,1,1,0,0,1,0,50,8294400,0.1,1,5.18
0,1,1,0,0,1,1,50,307200,0.1,1,6.65
0,1,1,0,0,1,1,400,8294400,0.1,1,6.64
1,1,1,0,0,1,0,400,307200,0.1,4,4.42
0,0,0,1,0,0,0,200,2073600,0.1,8,3.66
0,1,0,0,1,0,0,200,307200,0.1,8,3.74
1,1,0,0,0,0,0,200,307200,0.1,8,3.67
0,1,1,1,0,1,0,50,2073600,0.1,1,4.72
0,1,0,1,0,0,0,400,307200,0.9,2,3.66
0,0,0,1,0,1,0,400,8294400,0.9,4,4.45
0,1,0,0,1,0,0,200,2073600,0.1,8,4.17
1,1,1,0,0,1,0,400,307200,0.1,8,4.49
1,1,0,0,0,0,0,200,2073600,0.1,8,3.75
0,1,1,0,0,1,1,400,8294400,0.1,4,6.56
1,0,0,0,0,0,0,50,307200,0.1,2,3.5
0,1,1,0,0,1,1,400,8294400,0.1,8,6.37
0,1,1,0,1,1,0,400,307200,0.1,4,4.6
0,1,1,0,1,1,0,400,307200,0.1,8,4.84
0,1,1,1,0,1,0,100,2073600,0.1,1,4.96
0,1,1,0,0,1,1,100,307200,0.1,4,6.54
0,1,1,0,0,1,1,100,307200,0.1,8,6.58
0,0,0,0,1,0,0,50,307200,0.1,2,3.44
0,0,0,1,0,1,0,400,8294400,0.9,1,4.73
0,0,0,1,0,1,0,400,8294400,0.9,2,4.35
1,0,0,0,0,0,0,400,307200,0.1,2,3.57
0,0,0,0,1,0,0,400,307200,0.1,2,3.61
0,1,0,0,0,0,1,200,2073600,0.1,8,5.41
0,1,1,0,0,1,1,100,307200,0.1,1,6.52
0,1,1,0,0,1,1,400,2073600,0.1,1,6.69
0,1,1,1,0,1,0,50,8294400,0.9,1,5.27
0,1,1,1,0,1,0,50,8294400,0.1,1,5.25
0,0,0,1,0,1,0,400,2073600,0.9,4,4.06
1,1,1,0,0,1,0,100,8294400,0.1,1,5.44
0,1,1,0,1,1,0,100,8294400,0.1,1,6.36
0,1,1,1,0,1,0,50,8294400,0.9,2,5.08
0,1,1,1,0,1,0,50,8294400,0.1,2,5.31
0,1,1,1,0,0,0,100,8294400,0.9,1,4.97
0,0,0,0,0,1,1,200,2073600,0.1,4,5.65
0,1,1,1,0,1,0,50,8294400,0.9,4,5.26
1,0,0,0,0,0,0,100,307200,0.1,2,3.47
0,1,1,1,0,1,0,50,8294400,0.1,4,5.21
0,0,0,1,0,1,0,50,307200,0.9,4,3.88
0,1,1,1,0,1,0,100,8294400,0.9,1,4.76
0,0,0,0,1,0,0,100,307200,0.1,2,3.65
0,1,1,1,0,1,0,100,8294400,0.1,1,5.25
1,0,0,0,0,0,0,400,307200,0.1,8,3.43
0,0,0,0,1,1,0,200,2073600,0.1,4,4.52
0,0,0,0,1,0,0,400,307200,0.1,8,3.71
0,0,1,1,0,0,0,50,307200,0.9,4,3.9
1,0,0,0,0,1,0,200,2073600,0.1,4,4.02
1,0,0,0,0,0,0,50,307200,0.1,8,3.64
0,1,0,1,0,1,0,100,8294400,0.9,1,4.41
0,1,1,1,0,1,0,100,8294400,0.9,2,5.13
0,0,0,1,0,1,0,50,307200,0.1,4,3.68
0,0,0,0,1,1,0,200,307200,0.1,4,3.91
0,1,1,1,0,0,0,100,8294400,0.9,4,4.74
0,0,0,0,1,0,0,50,307200,0.1,8,3.65
0,1,1,1,0,0,0,100,8294400,0.9,8,4.68
1,0,0,0,0,1,0,200,307200,0.1,4,3.5
0,1,1,1,0,1,0,100,8294400,0.1,2,5.06
0,1,1,1,0,1,0,100,8294400,0.9,4,5.1
0,0,0,1,0,1,0,400,307200,0.1,4,3.88
0,1,1,1,0,1,0,100,8294400,0.1,4,5.13
0,0,0,0,0,0,1,400,307200,0.1,8,5.48
1,1,1,0,0,1,0,100,8294400,0.1,4,5.38
0,0,0,0,0,0,1,50,307200,0.1,8,5.34
0,0,0,1,0,0,0,200,2073600,0.9,4,3.83
1,1,1,0,0,1,0,100,8294400,0.1,8,5.05
0,0,1,1,0,0,0,400,307200,0.1,4,4.3
0,0,1,1,0,0,0,50,307200,0.1,4,4.18
0,0,0,1,0,0,0,200,2073600,0.1,4,3.75
0,0,0,1,0,0,0,200,307200,0.9,4,3.36
0,1,1,1,0,1,0,400,8294400,0.9,1,5.05
0,0,0,1,0,0,0,200,307200,0.1,4,3.45
0,0,1,0,1,1,0,400,307200,0.1,4,4.46
0,1,1,1,0,1,0,200,8294400,0.9,1,5.06
0,1,1,1,0,1,0,200,8294400,0.9,4,5.24
1,0,1,0,0,1,0,400,307200,0.1,4,4.4
0,1,1,0,1,1,0,100,8294400,0.1,4,6.91
0,1,0,0,0,0,1,200,2073600,0.1,4,5.54
0,1,1,1,0,1,0,200,2073600,0.9,4,4.41
0,0,1,0,0,1,1,400,307200,0.1,4,6.63
0,1,1,1,0,1,0,400,2073600,0.9,4,4.73
1,0,0,0,0,0,0,100,307200,0.1,8,3.34
0,0,0,0,1,0,0,100,307200,0.1,8,3.74
0,0,0,0,0,0,1,100,307200,0.1,8,5.31
0,0,0,0,0,0,1,400,307200,0.1,4,5.4
0,1,1,1,0,1,0,400,2073600,0.1,4,4.74
0,1,1,1,0,1,0,100,307200,0.1,4,4.07
0,0,1,0,1,1,0,50,307200,0.1,4,4.87
1,0,0,0,0,0,0,400,8294400,0.1,4,4.08
1,0,1,0,0,1,0,50,307200,0.1,4,4.66
0,1,1,1,0,1,0,400,307200,0.1,4,4.57
0,1,1,0,1,1,0,100,8294400,0.1,8,6.85
0,1,1,1,0,1,0,400,307200,0.9,4,4.41
0,0,0,0,1,0,0,400,8294400,0.1,4,5.57
0,1,1,1,0,1,0,200,307200,0.9,4,4.6
1,0,0,0,0,0,0,50,8294400,0.1,4,3.93
0,0,1,0,0,0,1,200,2073600,0.1,8,5.94
0,0,1,0,0,1,1,50,307200,0.1,4,6.57
0,1,0,1,0,1,0,100,8294400,0.9,4,4.42
0,0,1,0,0,0,1,200,2073600,0.1,4,6.05
0,0,0,0,1,0,0,50,8294400,0.1,4,6.03
0,1,1,1,0,1,0,200,307200,0.1,4,4.57
1,0,0,0,0,0,0,400,8294400,0.1,1,4.34
0,0,0,1,0,1,0,50,8294400,0.9,4,4.48
0,0,0,1,0,1,0,400,8294400,0.1,4,4.41
0,0,0,0,0,1,1,50,307200,0.1,8,5.47
0,0,0,1,0,1,0,50,8294400,0.1,4,4.53
0,1,1,1,0,1,0,400,307200,0.9,1,4.55
0,0,0,0,0,1,1,400,2073600,0.1,8,5.95
0,1,1,1,0,1,0,400,307200,0.1,1,4.12
0,1,1,1,0,1,0,200,307200,0.1,1,4.66
0,1,1,1,0,1,0,200,307200,0.9,1,4.56
0,1,1,1,0,1,0,50,2073600,0.1,4,4.43
0,0,0,0,0,1,1,50,2073600,0.1,8,5.8
0,1,1,1,0,1,0,50,2073600,0.9,4,4.94
0,0,0,0,0,1,1,100,2073600,0.1,8,5.68
0,0,0,0,1,1,0,400,307200,0.1,8,3.71
0,0,1,0,1,1,0,400,8294400,0.1,4,6.72
0,1,0,1,0,1,0,100,8294400,0.9,8,4.31
1,0,0,0,0,1,0,400,307200,0.1,8,3.69
0,1,1,1,0,1,0,50,2073600,0.1,8,4.72
0,0,0,0,1,1,0,50,307200,0.1,8,3.97
1,0,0,0,0,1,0,50,307200,0.1,8,4.01
0,0,1,1,0,1,0,100,8294400,0.9,1,4.86
0,0,0,0,1,0,0,400,8294400,0.1,1,5.25
1,0,1,0,0,1,0,400,8294400,0.1,4,5.18
1,0,0,0,0,0,0,100,8294400,0.1,4,4.3
0,1,1,1,0,1,0,50,8294400,0.1,8,5.05
1,0,0,0,0,1,0,100,307200,0.1,8,3.8
0,1,1,1,0,1,0,100,8294400,0.1,8,5.17
0,0,1,1,0,0,0,400,8294400,0.9,4,4.76
0,0,0,0,1,0,0,100,8294400,0.1,4,6.27
0,0,1,0,0,1,1,400,8294400,0.1,4,6.76
1,0,0,0,0,0,0,400,2073600,0.1,4,3.73
0,0,1,1,0,1,0,100,8294400,0.9,2,5.11
0,0,0,0,1,0,0,400,2073600,0.1,4,4.27
0,1,1,1,0,1,0,50,2073600,0.9,2,4.78
0,0,1,0,1,1,0,50,8294400,0.1,4,6.69
1,1,1,0,0,1,0,100,8294400,0.1,2,5.1
1,0,1,0,0,1,0,50,8294400,0.1,4,5.17
0,0,0,0,1,1,0,400,2073600,0.1,8,4.28
1,0,0,0,0,0,0,50,2073600,0.1,4,3.43
0,0,0,0,1,0,0,50,2073600,0.1,4,4.1
1,0,0,0,0,0,0,400,2073600,0.1,1,3.72
0,0,1,1,0,0,0,50,8294400,0.9,4,4.27
1,0,0,0,0,1,0,400,2073600,0.1,8,3.79
0,1,1,1,0,1,0,50,2073600,0.1,2,4.56
0,0,0,0,1,0,0,400,2073600,0.1,1,4.18
0,0,0,0,1,1,0,50,2073600,0.1,8,4.74
0,1,1,0,1,1,0,100,8294400,0.1,2,7.22
0,1,1,1,0,0,0,100,8294400,0.9,2,4.82
1,0,0,0,0,1,0,50,2073600,0.1,8,4.12
0,0,1,0,0,1,1,50,8294400,0.1,4,6.57
0,1,0,1,0,1,0,100,8294400,0.9,2,4.32
0,1,1,1,0,1,0,100,2073600,0.9,2,4.58
0,1,1,1,0,1,0,100,2073600,0.1,2,4.31
0,1,1,1,0,0,0,100,8294400,0.1,2,4.78
0,1,1,1,0,1,0,400,307200,0.9,2,4.49
1,0,0,0,0,0,0,100,2073600,0.1,4,3.57
0,0,0,0,1,0,0,100,2073600,0.1,4,4.45
0,1,1,1,0,1,0,400,307200,0.1,2,4.25
0,1,1,1,0,1,0,200,307200,0.9,2,4.59
1,0,0,0,0,0,0,400,8294400,0.1,2,3.89
1,0,0,0,0,0,0,50,8294400,0.1,2,3.72
0,0,0,0,1,0,0,50,8294400,0.1,2,5.73
0,0,1,1,0,0,0,400,8294400,0.1,4,4.77
0,1,1,1,0,1,0,200,307200,0.1,2,4.11
0,0,1,1,0,0,0,50,8294400,0.1,4,4.8
0,0,0,1,0,1,0,50,2073600,0.9,4,4.17
0,0,0,0,1,1,0,100,2073600,0.1,8,4.41
0,1,0,1,0,1,0,100,8294400,0.1,2,4.61
0,0,1,1,0,1,0,100,8294400,0.1,2,5.25
0,1,1,1,0,1,0,400,2073600,0.1,1,4.35
0,1,1,1,0,1,0,400,2073600,0.9,1,4.85
0,0,1,1,0,1,0,400,8294400,0.1,2,5.27
1,0,0,0,0,1,0,100,2073600,0.1,8,4.13
0,0,1,1,0,1,0,400,307200,0.1,2,4.43
0,0,0,1,0,0,0,400,307200,0.9,8,3.26
0,0,1,1,0,1,0,400,307200,0.9,2,4.48
0,0,0,1,0,1,0,400,2073600,0.1,4,4.0
1,0,0,0,0,0,0,100,8294400,0.1,2,4.4
0,0,0,1,0,0,0,400,307200,0.1,8,3.51
0,1,1,1,0,1,0,50,307200,0.1,4,4.51
0,1,1,1,0,1,0,100,307200,0.9,4,4.39
0,1,1,1,0,1,0,50,307200,0.9,4,4.77
0,0,0,1,0,0,0,50,307200,0.9,8,3.41
0,0,1,1,0,1,0,100,307200,0.9,2,4.51
0,0,0,1,0,0,0,50,307200,0.1,8,3.22
0,0,0,1,0,0,0,100,307200,0.9,8,3.58
0,0,0,1,0,1,0,50,2073600,0.1,4,3.88
0,0,1,1,0,1,0,400,8294400,0.9,2,4.95
0,0,1,0,1,1,0,400,2073600,0.1,4,5.19
0,0,0,1,0,0,0,100,307200,0.1,8,3.18
0,0,0,1,0,0,0,400,2073600,0.9,8,3.67
0,0,0,1,0,0,0,400,2073600,0.1,8,3.69
0,0,1,1,0,1,0,400,2073600,0.9,2,4.78
0,1,1,1,0,1,0,100,307200,0.1,1,4.52
0,0,0,1,0,0,0,50,2073600,0.9,8,3.71
0,0,0,0,1,0,0,100,8294400,0.1,2,5.61
0,1,1,1,0,1,0,50,307200,0.1,1,4.58
0,0,1,1,0,1,0,400,2073600,0.1,2,4.79
0,0,1,1,0,1,0,400,2073600,0.9,4,5.02
0,1,1,1,0,1,0,100,307200,0.9,1,4.54
0,1,1,1,0,1,0,50,307200,0.9,1,4.57
0,1,1,1,0,1,0,200,2073600,0.1,1,4.97
0,0,0,1,0,0,0,50,2073600,0.1,8,3.78
1,0,1,0,0,1,0,400,2073600,0.1,4,4.82
1,0,0,0,0,0,0,400,2073600,0.1,2,3.78
1,0,0,0,0,0,0,50,2073600,0.1,8,3.72
0,0,1,1,0,0,0,400,2073600,0.9,4,4.61
0,0,0,0,1,0,0,50,2073600,0.1,8,4.36
0,1,1,1,0,1,0,200,2073600,0.9,1,4.37
1,0,0,0,0,0,0,50,2073600,0.1,2,3.85
0,0,0,0,1,0,0,50,2073600,0.1,2,3.95
0,0,0,0,0,0,1,50,2073600,0.1,2,5.45
0,1,0,0,1,0,0,50,307200,0.1,8,3.6
0,0,1,1,0,1,0,400,2073600,0.9,8,4.81
0,0,0,0,0,0,1,50,2073600,0.1,1,5.38
0,0,0,0,0,0,1,50,8294400,0.1,1,5.53
0,0,1,1,0,1,0,400,2073600,0.1,4,4.81
0,1,1,1,0,1,0,200,2073600,0.1,4,4.88
0,1,1,1,0,1,0,400,2073600,0.1,2,4.97
1,1,0,0,0,0,0,50,307200,0.1,8,3.47
0,1,1,1,0,1,0,400,2073600,0.9,2,4.85
0,0,1,1,0,1,0,400,2073600,0.1,8,4.78
0,0,1,1,0,1,0,100,2073600,0.9,4,4.89
0,0,1,1,0,1,0,100,2073600,0.9,8,4.46
0,1,1,1,0,1,0,200,2073600,0.1,2,5.1
0,0,0,0,0,0,1,400,8294400,0.1,1,5.25
0,1,0,0,1,0,0,50,2073600,0.1,8,4.17
0,0,0,0,0,0,1,400,2073600,0.1,1,5.22
1,1,0,0,0,0,0,50,2073600,0.1,8,3.82
0,1,1,1,0,1,0,200,2073600,0.9,2,4.74
0,1,0,0,0,0,1,50,307200,0.1,8,5.44
0,0,1,1,0,1,0,400,307200,0.9,4,4.52
0,1,0,0,0,0,1,50,2073600,0.1,8,5.5
0,0,1,0,0,1,1,400,2073600,0.1,4,6.56
0,1,1,1,0,1,0,100,307200,0.1,2,4.51
0,0,0,1,0,0,0,50,307200,0.9,1,3.62
0,0,1,0,1,1,0,50,2073600,0.1,4,5.38
0,0,0,1,0,0,0,50,307200,0.1,1,3.62
